id,Ages1_urbanrural%urban,Ages1_urbanrural%rural,s2_hh_size%hhsize_1,s2_hh_size%hhsize_2,s2_hh_size%hhsize_3,s2_hh_size%hhsize_4,s2_hh_size%hhsize_5,s2_hh_size%hhsize_6,s2_hh_size%hhsize_7,s2_hh_size%hhsize_8,s3_hhtenure%owned_outright,s3_hhtenure%owned_mortgage,s3_hhtenure%private_rented,s3_hhtenure%social_rented
342006026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
342012826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
342019626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342026426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342033226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342046826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
342053626,1,0,0,0,0,1,0,0,0,0,0,0,1,0
342060426,1,0,0,0,0,0,0,1,0,0,0,0,1,0
342067226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342074026,1,0,0,0,1,0,0,0,0,0,1,0,0,0
342080826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342087626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
342094426,1,0,0,0,0,1,0,0,0,0,1,0,0,0
342101226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342108026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
342114826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
342121626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342142026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342148826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342155626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
342162426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342169226,0,1,0,0,0,1,0,0,0,0,1,0,0,0
342176026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342189626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
342196426,0,1,0,0,1,0,0,0,0,0,1,0,0,0
342203226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
342223626,0,1,0,0,0,0,1,0,0,0,0,1,0,0
342230426,1,0,0,0,0,1,0,0,0,0,1,0,0,0
342250826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
342257626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342264426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342278026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
342284826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342298426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
342312026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342318826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342325626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342339226,1,0,0,0,1,0,0,0,0,0,0,0,1,0
342373226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342380026,1,0,0,0,0,0,0,0,1,0,0,0,0,1
342386826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342400426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342407226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342434426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342441226,0,1,1,0,0,0,0,0,0,0,0,0,1,0
342448026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342454826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
342461626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
342468426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342488826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342495626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342522826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342529626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342536426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342543226,1,0,0,0,0,1,0,0,0,0,0,0,0,1
342550026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342556826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342563626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
342570426,1,0,0,0,0,0,0,1,0,0,0,0,0,1
342584026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
342590826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342597626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342604426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342618026,0,1,0,0,1,0,0,0,0,0,0,0,0,1
342638426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
342645226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342652026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342658826,0,1,0,0,1,0,0,0,0,0,0,1,0,0
342665626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
342686026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
342699626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342706426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342713226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
342720026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342733626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342740426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342747226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
342760826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342767626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342774426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342781226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342794826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
342801626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342815226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
342828826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
342842426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
342849226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342856026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342862826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342869626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342876426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
342883226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342896826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342903626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342910426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342924026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
342930826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342937626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
342951226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
342958026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342964826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
342971626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
342978426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
342985226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
342992026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
342998826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343005626,0,1,0,1,0,0,0,0,0,0,0,0,0,1
343012426,0,1,0,0,0,1,0,0,0,0,0,0,0,1
343026026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343039626,1,0,0,0,0,0,1,0,0,0,0,1,0,0
343053226,1,0,0,0,0,1,0,0,0,0,0,0,0,1
343060026,1,0,0,0,0,1,0,0,0,0,0,0,0,1
343066826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343080426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343087226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343100826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
343107626,0,1,0,0,0,1,0,0,0,0,0,0,0,1
343114426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343134826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343141626,0,1,0,0,0,1,0,0,0,0,1,0,0,0
343148426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343155226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343162026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343168826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343175626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343182426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343189226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343196026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343202826,0,1,0,1,0,0,0,0,0,0,0,0,0,1
343209626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
343210306,1,0,1,0,0,0,0,0,0,0,0,0,1,0
343236826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
343250426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343257226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343264026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
343270826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343277626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343284426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343291226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343298026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343304826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
343311626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343318426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
343325226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
343332026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
343338826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343352426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343359226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343366026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
343372826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
343379626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
343386426,0,1,0,0,1,0,0,0,0,0,0,0,1,0
343393226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343420426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343427226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
343454426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343461226,1,0,0,0,0,0,0,1,0,0,1,0,0,0
343481626,1,0,0,0,0,0,0,1,0,0,0,1,0,0
343488426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343495226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
343515626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343522426,1,0,0,0,1,0,0,0,0,0,1,0,0,0
343529226,1,0,0,0,0,0,1,0,0,0,0,0,1,0
343536026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343542826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
343549626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
343556426,1,0,0,0,0,0,1,0,0,0,0,0,0,1
343563226,1,0,0,0,0,0,0,1,0,0,0,0,0,1
343570026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343590426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
343597226,1,0,0,0,0,1,0,0,0,0,0,0,0,1
343610826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343617626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
343631226,1,0,0,0,1,0,0,0,0,0,0,0,0,1
343644826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
343672026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343672706,1,0,1,0,0,0,0,0,0,0,0,0,1,0
343678826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
343685626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343692426,1,0,0,0,0,0,0,1,0,0,0,1,0,0
343706026,1,0,0,0,0,0,0,0,1,0,0,0,0,1
343712826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343719626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
343733226,1,0,0,0,1,0,0,0,0,0,1,0,0,0
343753626,1,0,0,0,0,0,0,1,0,0,0,0,1,0
343780826,1,0,0,0,0,0,0,0,1,0,0,1,0,0
343794426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
343835226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
343848826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
343855626,1,0,0,0,0,0,1,0,0,0,0,0,1,0
343862426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
343876026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343882826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
343889626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343910026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
343916826,1,0,0,0,0,1,0,0,0,0,1,0,0,0
343923626,0,1,0,0,1,0,0,0,0,0,0,1,0,0
343924306,1,0,1,0,0,0,0,0,0,0,0,1,0,0
343930426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
343937226,1,0,0,0,0,0,0,1,0,0,1,0,0,0
343944026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343957626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
343964426,0,1,0,1,0,0,0,0,0,0,0,0,0,1
343971226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
343978026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
343984826,1,0,0,0,0,1,0,0,0,0,0,0,0,1
343991626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
343998426,0,1,0,0,1,0,0,0,0,0,0,0,1,0
344005226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344012026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344025626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
344032426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
344039226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344046026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
344066426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344073226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344080026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
344093626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344107226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344120826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344127626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
344141226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344148026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344154826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344161626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344168426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344188826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344195626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
344209226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344222826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
344230306,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344236426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344243226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344250026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344256826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344290826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344297626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344304426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
344311226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
344324826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344331626,0,1,0,0,1,0,0,0,0,0,0,0,1,0
344338426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344345226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344352026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344358826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344365626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344399626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344406426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344420026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
344426826,1,0,0,0,0,0,0,0,0,1,1,0,0,0
344440426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
344454026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344460826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344467626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
344474426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344481226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344494826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344501626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
344508426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344515226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344528826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344535626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344542426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344549226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344556026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344562826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344576426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344583226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344590026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
344596826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
344603626,0,1,0,1,0,0,0,0,0,0,0,0,1,0
344610426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344617226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344624026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
344630826,0,1,0,0,1,0,0,0,0,0,1,0,0,0
344637626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344644426,0,1,0,0,0,0,1,0,0,0,1,0,0,0
344658026,0,1,0,0,0,0,1,0,0,0,0,1,0,0
344664826,0,1,0,1,0,0,0,0,0,0,0,0,1,0
344671626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
344692026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344705626,0,1,0,0,0,1,0,0,0,0,1,0,0,0
344712426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344719226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
344726026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344732826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344739626,0,1,1,0,0,0,0,0,0,0,0,1,0,0
344746426,1,0,0,0,1,0,0,0,0,0,1,0,0,0
344753226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
344760026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344787226,0,1,0,1,0,0,0,0,0,0,0,0,1,0
344794026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344807626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
344814426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344821226,0,1,0,0,1,0,0,0,0,0,0,1,0,0
344828026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
344841626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344855226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
344868826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344875626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
344882426,1,0,0,0,1,0,0,0,0,0,1,0,0,0
344902826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344909626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
344916426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
344923226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
344930026,0,1,1,0,0,0,0,0,0,0,1,0,0,0
344943626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
344950426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344964026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
344970826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344977626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
344984426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
344991226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
344998026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
345004826,0,1,0,0,1,0,0,0,0,0,1,0,0,0
345011626,0,1,0,0,1,0,0,0,0,0,0,1,0,0
345025226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
345032026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
345052426,0,1,1,0,0,0,0,0,0,0,0,0,1,0
345059226,0,1,0,0,0,1,0,0,0,0,0,0,0,1
345079626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345086426,0,1,1,0,0,0,0,0,0,0,0,0,1,0
345093226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345100026,1,0,0,0,0,0,1,0,0,0,0,1,0,0
345106826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
345120426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345121106,0,1,1,0,0,0,0,0,0,0,0,1,0,0
345127226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345134026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345147626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
345154426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345161226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345168026,0,1,0,0,1,0,0,0,0,0,0,1,0,0
345174826,1,0,0,0,1,0,0,0,0,0,0,0,1,0
345188426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345195226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345202026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345215626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345222426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
345229226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345236026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
345242826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345249626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
345256426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345263226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345276826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
345283626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345290426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345304026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345310826,0,1,1,0,0,0,0,0,0,0,0,0,1,0
345317626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
345324426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345331226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345338026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
345351626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345358426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
345372026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345378826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345399226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345426426,1,0,0,0,0,0,1,0,0,0,0,0,1,0
345433226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345440026,0,1,1,0,0,0,0,0,0,0,0,0,1,0
345460426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345467226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345474026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345480826,1,0,0,0,0,1,0,0,0,0,0,0,0,1
345501226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
345508026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
345514826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
345521626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345528426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345535226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345542026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345548826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
345555626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
345569226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345576026,0,1,0,0,1,0,0,0,0,0,0,0,0,1
345596426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345603226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345610026,0,1,0,0,0,1,0,0,0,0,1,0,0,0
345616826,0,1,0,0,1,0,0,0,0,0,1,0,0,0
345623626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345630426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
345637226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345650826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345651506,1,0,1,0,0,0,0,0,0,0,0,1,0,0
345657626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345664426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345671226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345684826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
345691626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345712026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345718826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
345725626,0,1,0,1,0,0,0,0,0,0,0,0,1,0
345739226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
345746026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345752826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345759626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
345766426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345780026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
345786826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
345800426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
345807226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
345814026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
345820826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345834426,0,1,0,0,0,1,0,0,0,0,1,0,0,0
345841226,0,1,0,0,0,1,0,0,0,0,0,0,0,1
345848026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
345861626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
345868426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
345875226,0,1,0,0,0,1,0,0,0,0,0,0,0,1
345882026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345916026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
345922826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
345929626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345936426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345943226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
345956826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
345963626,1,0,0,0,1,0,0,0,0,0,0,0,0,1
345984026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
345997626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
346004426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
346011226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
346018026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
346024826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
346031626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
346038426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
346058826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
346065626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
346066306,0,1,1,0,0,0,0,0,0,0,0,1,0,0
