hidp,s1_urbanrural,s2_hh_size,s3_hhtenure
412535626,urban,hhsize_2,social_rented
412542426,urban,hhsize_3,owned_mortgage
412549226,urban,hhsize_2,owned_mortgage
412556026,rural,hhsize_3,owned_outright
412562826,urban,hhsize_2,private_rented
412569626,urban,hhsize_1,private_rented
412576426,urban,hhsize_1,owned_outright
412583226,urban,hhsize_3,owned_outright
412590026,urban,hhsize_2,owned_outright
412596826,urban,hhsize_1,owned_outright
412603626,urban,hhsize_1,owned_outright
412610426,urban,hhsize_1,owned_mortgage
412617226,urban,hhsize_1,owned_outright
412624026,urban,hhsize_2,owned_outright
412630826,urban,hhsize_2,owned_outright
412637626,urban,hhsize_1,owned_outright
412651226,urban,hhsize_1,social_rented
412658026,urban,hhsize_1,owned_outright
412671626,rural,hhsize_1,social_rented
412678426,urban,hhsize_5,owned_mortgage
412692026,urban,hhsize_3,owned_mortgage
412698826,urban,hhsize_2,owned_outright
412705626,urban,hhsize_2,social_rented
412712426,urban,hhsize_2,owned_outright
412719226,urban,hhsize_2,owned_outright
412726026,rural,hhsize_2,owned_outright
412732826,urban,hhsize_1,owned_outright
412739626,urban,hhsize_3,social_rented
412746426,urban,hhsize_2,social_rented
412753226,rural,hhsize_2,owned_outright
412760026,urban,hhsize_2,social_rented
412766826,urban,hhsize_2,social_rented
412780426,urban,hhsize_1,owned_mortgage
412787226,urban,hhsize_1,owned_outright
412794026,urban,hhsize_1,owned_outright
412800826,urban,hhsize_2,owned_outright
412807626,urban,hhsize_2,owned_mortgage
412808306,urban,hhsize_2,owned_mortgage
412814426,rural,hhsize_1,owned_outright
412821226,urban,hhsize_2,owned_outright
412828026,urban,hhsize_2,owned_mortgage
412834826,urban,hhsize_2,owned_outright
412841626,urban,hhsize_3,owned_mortgage
412855226,urban,hhsize_4,owned_outright
412868826,urban,hhsize_2,owned_mortgage
412875626,urban,hhsize_2,owned_outright
412882426,urban,hhsize_2,owned_mortgage
412889226,urban,hhsize_1,owned_outright
412909626,urban,hhsize_1,owned_mortgage
412930026,urban,hhsize_2,owned_mortgage
412936826,rural,hhsize_2,owned_outright
412943626,rural,hhsize_2,social_rented
412950426,urban,hhsize_1,owned_outright
412957226,urban,hhsize_1,owned_mortgage
412970826,urban,hhsize_1,owned_mortgage
412984426,rural,hhsize_2,owned_outright
412991226,urban,hhsize_2,owned_mortgage
412998026,urban,hhsize_1,private_rented
413011626,rural,hhsize_2,owned_mortgage
413018426,rural,hhsize_3,private_rented
413032026,urban,hhsize_1,private_rented
413038826,urban,hhsize_2,owned_outright
413045626,urban,hhsize_1,social_rented
413052426,urban,hhsize_2,owned_outright
413059226,urban,hhsize_1,owned_outright
413066026,urban,hhsize_1,owned_mortgage
413072826,urban,hhsize_3,social_rented
413079626,urban,hhsize_1,social_rented
413100026,urban,hhsize_1,owned_mortgage
413106826,urban,hhsize_2,owned_outright
413113626,urban,hhsize_4,social_rented
413120426,rural,hhsize_2,owned_outright
413127226,urban,hhsize_2,owned_outright
413134026,rural,hhsize_2,owned_outright
413140826,urban,hhsize_2,owned_mortgage
413147626,rural,hhsize_2,owned_outright
413181626,urban,hhsize_1,social_rented
413188426,rural,hhsize_2,owned_outright
413202026,urban,hhsize_2,owned_mortgage
413208826,urban,hhsize_2,owned_mortgage
413215626,urban,hhsize_3,owned_mortgage
413222426,urban,hhsize_6,owned_mortgage
413229226,urban,hhsize_2,private_rented
413236026,urban,hhsize_4,owned_mortgage
413242826,rural,hhsize_2,private_rented
413249626,rural,hhsize_1,owned_outright
413256426,urban,hhsize_5,owned_outright
413263226,rural,hhsize_1,private_rented
413270026,rural,hhsize_1,owned_outright
413276826,urban,hhsize_3,owned_mortgage
413283626,urban,hhsize_1,private_rented
413290426,urban,hhsize_2,private_rented
413297226,urban,hhsize_3,private_rented
413317626,rural,hhsize_1,owned_mortgage
413324426,rural,hhsize_2,owned_mortgage
413338026,urban,hhsize_4,owned_mortgage
413344826,urban,hhsize_4,owned_mortgage
413351626,urban,hhsize_3,private_rented
413358426,urban,hhsize_5,owned_mortgage
413365226,urban,hhsize_4,owned_mortgage
413372026,urban,hhsize_2,social_rented
413378826,urban,hhsize_4,owned_mortgage
413385626,rural,hhsize_1,owned_outright
413399226,urban,hhsize_2,owned_mortgage
413426426,urban,hhsize_3,owned_mortgage
413433226,rural,hhsize_2,owned_outright
413440026,urban,hhsize_2,social_rented
413446826,urban,hhsize_4,social_rented
413467226,urban,hhsize_1,owned_mortgage
413474026,urban,hhsize_3,owned_mortgage
413480826,rural,hhsize_8,owned_mortgage
413487626,urban,hhsize_1,owned_mortgage
413501226,rural,hhsize_2,social_rented
413514826,rural,hhsize_2,owned_outright
413528426,rural,hhsize_2,owned_mortgage
413535226,urban,hhsize_1,owned_mortgage
413542026,urban,hhsize_7,social_rented
413548826,urban,hhsize_2,owned_mortgage
413555626,urban,hhsize_2,owned_mortgage
413562426,urban,hhsize_2,private_rented
413582826,rural,hhsize_4,private_rented
413589626,rural,hhsize_4,owned_mortgage
413596426,urban,hhsize_5,owned_mortgage
413603226,urban,hhsize_3,owned_outright
413610026,urban,hhsize_3,owned_mortgage
413616826,urban,hhsize_1,owned_mortgage
413623626,rural,hhsize_4,owned_mortgage
413630426,rural,hhsize_2,owned_mortgage
413644026,rural,hhsize_5,owned_mortgage
413657626,rural,hhsize_4,owned_mortgage
413664426,urban,hhsize_4,owned_mortgage
413671226,urban,hhsize_1,private_rented
413678026,rural,hhsize_1,owned_outright
413684826,urban,hhsize_1,social_rented
413691626,urban,hhsize_4,owned_mortgage
413698426,rural,hhsize_4,owned_mortgage
413705226,urban,hhsize_4,owned_mortgage
413718826,urban,hhsize_2,owned_mortgage
413725626,urban,hhsize_3,private_rented
413739226,urban,hhsize_4,owned_mortgage
413746026,urban,hhsize_1,owned_outright
413759626,urban,hhsize_2,private_rented
413767106,urban,hhsize_3,private_rented
413773226,urban,hhsize_3,owned_mortgage
413786826,urban,hhsize_2,owned_mortgage
413793626,urban,hhsize_3,owned_outright
413800426,urban,hhsize_4,owned_mortgage
413807226,urban,hhsize_5,private_rented
413827626,urban,hhsize_2,owned_outright
413834426,urban,hhsize_4,owned_mortgage
413841226,urban,hhsize_1,social_rented
413848026,urban,hhsize_2,private_rented
413854826,rural,hhsize_5,owned_mortgage
413875906,urban,hhsize_2,social_rented
413882026,urban,hhsize_3,private_rented
413895626,urban,hhsize_2,owned_mortgage
413909226,rural,hhsize_2,owned_outright
413916026,rural,hhsize_1,social_rented
413922826,rural,hhsize_2,owned_outright
413929626,rural,hhsize_3,owned_mortgage
413936426,rural,hhsize_2,social_rented
413943226,rural,hhsize_1,owned_outright
413950026,rural,hhsize_1,owned_outright
413957506,urban,hhsize_2,private_rented
413963626,urban,hhsize_5,owned_mortgage
413977226,rural,hhsize_2,private_rented
413984026,rural,hhsize_2,owned_outright
413990826,rural,hhsize_2,owned_outright
413997626,rural,hhsize_2,owned_outright
414004426,rural,hhsize_2,social_rented
414011226,rural,hhsize_2,owned_mortgage
414024826,urban,hhsize_1,social_rented
414031626,urban,hhsize_2,owned_outright
414038426,rural,hhsize_1,owned_outright
414058826,rural,hhsize_1,owned_outright
414079226,rural,hhsize_2,owned_outright
414086026,rural,hhsize_2,owned_outright
414099626,rural,hhsize_1,private_rented
414106426,rural,hhsize_3,social_rented
414113226,rural,hhsize_4,owned_mortgage
414120026,rural,hhsize_2,owned_outright
414133626,urban,hhsize_2,owned_outright
414140426,urban,hhsize_2,owned_mortgage
414147226,rural,hhsize_1,owned_mortgage
414154026,urban,hhsize_1,social_rented
414174426,rural,hhsize_3,private_rented
414194826,rural,hhsize_1,owned_outright
414201626,rural,hhsize_1,owned_mortgage
414222026,rural,hhsize_2,owned_outright
414228826,rural,hhsize_1,owned_outright
414235626,rural,hhsize_2,owned_outright
414242426,rural,hhsize_2,owned_outright
414249226,urban,hhsize_4,owned_mortgage
414256026,rural,hhsize_2,owned_outright
414262826,rural,hhsize_2,owned_outright
414269626,rural,hhsize_4,owned_mortgage
414276426,rural,hhsize_1,owned_outright
414283226,rural,hhsize_3,owned_mortgage
414296826,rural,hhsize_3,owned_mortgage
414310426,rural,hhsize_2,owned_outright
414317226,rural,hhsize_2,owned_outright
414330826,urban,hhsize_5,social_rented
414337626,rural,hhsize_1,owned_outright
414344426,rural,hhsize_2,owned_mortgage
414351226,rural,hhsize_3,private_rented
414364826,rural,hhsize_2,owned_outright
414371626,urban,hhsize_4,owned_outright
414378426,rural,hhsize_4,owned_mortgage
414385226,rural,hhsize_2,owned_outright
414392026,rural,hhsize_4,social_rented
414405626,rural,hhsize_4,owned_mortgage
414412426,rural,hhsize_2,private_rented
414426026,urban,hhsize_2,private_rented
414432826,rural,hhsize_1,private_rented
414446426,urban,hhsize_4,owned_mortgage
414453226,urban,hhsize_4,private_rented
414460026,rural,hhsize_3,owned_outright
414466826,urban,hhsize_3,private_rented
414480426,urban,hhsize_3,owned_mortgage
414487226,urban,hhsize_2,owned_outright
414494026,rural,hhsize_2,owned_outright
414500826,rural,hhsize_2,owned_mortgage
414507626,rural,hhsize_1,social_rented
414514426,rural,hhsize_1,owned_mortgage
414521226,urban,hhsize_2,social_rented
414528026,urban,hhsize_1,owned_mortgage
414541626,urban,hhsize_1,social_rented
414548426,urban,hhsize_2,owned_outright
414555226,urban,hhsize_1,owned_outright
414568826,rural,hhsize_1,owned_outright
414575626,urban,hhsize_4,owned_mortgage
414582426,urban,hhsize_1,owned_outright
414596026,urban,hhsize_1,social_rented
414596706,urban,hhsize_1,private_rented
414602826,urban,hhsize_1,private_rented
414609626,rural,hhsize_1,owned_outright
414616426,urban,hhsize_2,owned_mortgage
414617106,rural,hhsize_1,private_rented
414630026,rural,hhsize_2,owned_mortgage
414636826,rural,hhsize_2,private_rented
414650426,rural,hhsize_2,owned_outright
414657226,urban,hhsize_2,owned_outright
414670826,urban,hhsize_1,owned_mortgage
414691226,urban,hhsize_3,owned_mortgage
414698026,rural,hhsize_1,social_rented
414719106,urban,hhsize_1,private_rented
414725226,urban,hhsize_2,owned_mortgage
414738826,urban,hhsize_3,owned_outright
414745626,rural,hhsize_3,owned_mortgage
414752426,rural,hhsize_1,owned_outright
414759226,urban,hhsize_2,owned_outright
414766026,rural,hhsize_3,owned_mortgage
414772826,rural,hhsize_3,owned_outright
414786426,rural,hhsize_4,owned_outright
414793226,rural,hhsize_2,private_rented
414806826,rural,hhsize_3,owned_outright
414820426,rural,hhsize_1,private_rented
414827226,urban,hhsize_2,owned_outright
414834026,urban,hhsize_2,owned_outright
414840826,urban,hhsize_3,owned_outright
414847626,urban,hhsize_3,owned_outright
414854426,urban,hhsize_1,owned_outright
414861226,urban,hhsize_2,owned_mortgage
414868026,urban,hhsize_1,owned_outright
414888426,rural,hhsize_2,social_rented
414908826,urban,hhsize_4,owned_outright
414915626,urban,hhsize_1,private_rented
414922426,urban,hhsize_1,private_rented
414929226,rural,hhsize_3,owned_outright
414949626,rural,hhsize_3,owned_outright
414963226,rural,hhsize_6,owned_mortgage
414970026,urban,hhsize_1,owned_outright
414976826,urban,hhsize_2,owned_outright
414983626,urban,hhsize_4,owned_mortgage
414990426,rural,hhsize_2,owned_mortgage
414997226,urban,hhsize_1,social_rented
415004026,rural,hhsize_4,social_rented
415010826,rural,hhsize_1,owned_outright
415017626,rural,hhsize_4,owned_outright
415024426,urban,hhsize_1,owned_outright
415031226,urban,hhsize_1,owned_outright
415038026,urban,hhsize_4,owned_mortgage
415044826,rural,hhsize_3,owned_mortgage
415051626,rural,hhsize_2,owned_outright
415058426,urban,hhsize_3,owned_mortgage
415072026,rural,hhsize_2,owned_outright
415078826,rural,hhsize_1,private_rented
415092426,rural,hhsize_4,owned_mortgage
415099226,rural,hhsize_2,private_rented
415106026,rural,hhsize_2,owned_outright
415112826,rural,hhsize_1,owned_mortgage
415119626,rural,hhsize_5,owned_mortgage
415126426,rural,hhsize_2,private_rented
415140026,urban,hhsize_2,owned_outright
415146826,urban,hhsize_1,social_rented
415153626,rural,hhsize_8,social_rented
415160426,urban,hhsize_1,social_rented
415174026,urban,hhsize_4,owned_mortgage
415180826,rural,hhsize_2,owned_outright
415187626,urban,hhsize_2,owned_mortgage
415194426,urban,hhsize_1,owned_outright
415201226,urban,hhsize_2,owned_outright
415208026,urban,hhsize_2,owned_outright
415214826,rural,hhsize_1,owned_outright
415221626,urban,hhsize_2,private_rented
415228426,rural,hhsize_2,owned_mortgage
415235226,urban,hhsize_5,owned_mortgage
415242026,rural,hhsize_3,owned_mortgage
415248826,rural,hhsize_2,owned_mortgage
415255626,rural,hhsize_5,owned_mortgage
415262426,rural,hhsize_1,owned_mortgage
415289626,urban,hhsize_1,social_rented
415296426,urban,hhsize_1,owned_mortgage
415303226,urban,hhsize_4,owned_mortgage
429855226,urban,hhsize_4,owned_outright
429896026,rural,hhsize_2,owned_outright
429930026,rural,hhsize_3,social_rented
429977626,rural,hhsize_3,owned_mortgage
430440026,urban,hhsize_2,owned_mortgage
430460426,urban,hhsize_1,private_rented
430480826,urban,hhsize_2,private_rented
430514826,urban,hhsize_3,private_rented
430542026,urban,hhsize_1,social_rented
430582826,urban,hhsize_1,owned_outright
430596426,urban,hhsize_1,owned_outright
430610026,urban,hhsize_2,owned_outright
430616826,urban,hhsize_4,private_rented
430623626,urban,hhsize_2,owned_outright
430644026,urban,hhsize_2,owned_mortgage
430650826,urban,hhsize_2,owned_outright
430657626,urban,hhsize_1,owned_outright
430712026,urban,hhsize_1,owned_outright
430746026,urban,hhsize_4,owned_mortgage
430786826,urban,hhsize_2,owned_outright
430800426,urban,hhsize_1,owned_outright
430814026,urban,hhsize_1,owned_outright
430902426,urban,hhsize_1,owned_outright
431065626,urban,hhsize_2,private_rented
431188026,urban,hhsize_1,owned_outright
431194826,urban,hhsize_4,owned_mortgage
431269626,rural,hhsize_1,private_rented
431324026,rural,hhsize_2,owned_outright
431507626,urban,hhsize_1,owned_outright
431555226,urban,hhsize_2,private_rented
431575626,urban,hhsize_2,owned_outright
431589226,urban,hhsize_1,social_rented
431596026,urban,hhsize_1,social_rented
431602826,urban,hhsize_3,owned_outright
431609626,urban,hhsize_3,social_rented
431704826,urban,hhsize_4,private_rented
431806826,urban,hhsize_2,owned_outright
431813626,urban,hhsize_2,owned_outright
431976826,urban,hhsize_4,social_rented
432092426,urban,hhsize_3,owned_mortgage
432140026,urban,hhsize_5,owned_mortgage
432160426,urban,hhsize_5,social_rented
432174026,urban,hhsize_4,owned_mortgage
432180826,urban,hhsize_4,owned_mortgage
432255626,urban,hhsize_6,owned_mortgage
432310026,urban,hhsize_2,owned_mortgage
432344026,urban,hhsize_6,owned_mortgage
432364426,urban,hhsize_5,owned_mortgage
432371226,urban,hhsize_2,owned_outright
432378026,urban,hhsize_1,owned_outright
432432426,urban,hhsize_1,social_rented
432459626,urban,hhsize_4,owned_mortgage
432480026,urban,hhsize_3,private_rented
432514026,urban,hhsize_2,social_rented
432541226,urban,hhsize_3,owned_outright
432745226,urban,hhsize_2,owned_outright
432765626,urban,hhsize_3,private_rented
432792826,urban,hhsize_2,owned_outright
432806426,urban,hhsize_2,private_rented
432820026,urban,hhsize_1,social_rented
432860826,urban,hhsize_3,private_rented
432942426,urban,hhsize_1,owned_outright
432956026,urban,hhsize_4,owned_mortgage
432983226,urban,hhsize_1,owned_outright
433180426,urban,hhsize_3,owned_mortgage
433207626,urban,hhsize_5,owned_mortgage
433262026,urban,hhsize_3,owned_mortgage
433425226,urban,hhsize_1,owned_outright
433432026,urban,hhsize_4,social_rented
433486426,urban,hhsize_4,social_rented
433574826,urban,hhsize_4,private_rented
433588426,urban,hhsize_1,owned_outright
433778826,urban,hhsize_4,social_rented
433799226,urban,hhsize_2,private_rented
433846826,rural,hhsize_2,owned_outright
433860426,rural,hhsize_5,owned_mortgage
433894426,urban,hhsize_1,social_rented
433908026,urban,hhsize_3,owned_outright
433935226,rural,hhsize_2,owned_outright
433982826,urban,hhsize_3,private_rented
434003226,rural,hhsize_2,owned_outright
434044026,rural,hhsize_3,owned_outright
434050826,rural,hhsize_1,private_rented
434078026,urban,hhsize_2,owned_outright
434159626,urban,hhsize_2,owned_mortgage
434241226,urban,hhsize_1,owned_outright
434295626,urban,hhsize_3,owned_outright
434377226,urban,hhsize_2,owned_outright
434445226,urban,hhsize_2,owned_outright
434465626,rural,hhsize_2,owned_mortgage
434479226,urban,hhsize_1,private_rented
434492826,urban,hhsize_2,owned_outright
434499626,urban,hhsize_2,owned_outright
434554026,urban,hhsize_2,owned_outright
434730826,rural,hhsize_6,owned_mortgage
434737626,rural,hhsize_1,owned_outright
434839626,urban,hhsize_2,social_rented
434853226,rural,hhsize_3,owned_mortgage
434866826,rural,hhsize_3,private_rented
434894026,rural,hhsize_3,owned_outright
434921226,rural,hhsize_1,owned_outright
