areacode,urban,rural
S00141453,70,0
S00141454,57,0
S00141455,48,0
S00141456,51,0
S00141457,77,0
S00141458,39,0
S00141459,53,0
S00141460,65,0
S00141461,79,0
S00141462,47,0
S00141463,65,0
S00141464,44,0
S00141465,37,0
S00141466,66,0
S00141467,52,0
S00141468,59,0
S00141469,64,0
S00141470,40,0
S00141471,73,0
S00141472,47,0
S00141473,87,0
S00141474,55,0
S00141475,37,0
S00141476,41,0
S00141477,65,0
S00141478,42,0
S00141479,33,0
S00141480,46,0
S00141481,61,0
S00141482,69,0
S00141483,42,0
S00141484,54,0
S00141485,54,0
S00141486,64,0
S00141487,37,0
S00141488,41,0
S00141489,55,0
S00141490,43,0
S00141491,42,0
S00141492,65,0
S00141493,43,0
S00141494,65,0
S00141495,65,0
S00141496,44,0
S00141497,72,0
S00141498,0,36
S00141499,39,0
S00141500,61,0
S00141501,42,0
S00141502,37,0
S00141503,50,0
S00141504,53,0
S00141505,44,0
S00141506,52,0
S00141507,45,0
S00141508,41,0
S00141509,67,0
S00141510,46,0
S00141511,48,0
S00141512,76,0
S00141513,46,0
S00141514,65,0
S00141515,39,0
S00141516,57,0
S00141517,69,0
S00141518,55,0
S00141519,60,0
S00141520,41,0
S00141521,47,0
S00141522,63,0
S00141523,70,0
S00141524,37,0
S00141525,56,0
S00141526,41,0
S00141527,51,0
S00141528,51,0
S00141529,75,0
S00141530,40,0
S00141531,70,0
S00141532,43,0
S00141533,62,0
S00141534,77,0
S00141535,41,0
S00141536,53,0
S00141537,61,0
S00141538,66,0
S00141539,76,0
S00141540,70,0
S00141541,71,0
S00141542,30,0
S00141543,40,0
S00141544,46,0
S00141545,63,0
S00141546,61,0
S00141547,76,0
S00141548,32,0
S00141549,61,0
S00141550,60,0
S00141551,47,0
S00141552,37,0
S00141553,47,0
S00141554,39,0
S00141555,38,0
S00141556,59,0
S00141557,45,0
S00141558,38,0
S00141559,58,0
S00141560,42,0
S00141561,89,0
S00141562,38,0
S00141563,50,0
S00141564,88,0
S00141565,67,0
S00141566,51,0
S00141567,49,0
S00141568,70,0
S00141569,81,0
S00141570,69,0
S00141571,46,0
S00141572,64,0
S00141573,70,0
S00141574,63,0
S00141575,56,0
S00141576,47,0
S00141577,42,0
S00141578,59,0
S00141579,85,0
S00141580,58,0
S00141581,42,0
S00141582,79,0
S00141583,62,0
S00141584,48,0
S00141585,56,0
S00141586,62,0
S00141587,71,0
S00141588,70,0
S00141589,42,0
S00141590,52,0
S00141591,50,0
S00141592,44,0
S00141593,53,0
S00141594,47,0
S00141595,87,0
S00141596,63,0
S00141597,47,0
S00141598,43,0
S00141599,48,0
S00141600,52,0
S00141601,84,0
S00141602,76,0
S00141603,44,0
S00141604,70,0
S00141605,55,0
S00141606,40,0
S00141607,77,0
S00141608,62,0
S00141609,60,0
S00141610,83,0
S00141611,45,0
S00141612,60,0
S00141613,58,0
S00141614,49,0
S00141615,50,0
S00141616,45,0
S00141617,51,0
S00141618,60,0
S00141619,62,0
S00141620,66,0
S00141621,68,0
S00141622,71,0
S00141623,59,0
S00141624,59,0
S00141625,68,0
S00141626,48,0
S00141627,55,0
S00141628,50,0
S00141629,60,0
S00141630,51,0
S00141631,64,0
S00141632,73,0
S00141633,45,0
S00141634,65,0
S00141635,34,0
S00141636,71,0
S00141637,51,0
S00141638,41,0
S00141639,60,0
S00141640,58,0
S00141641,44,0
S00141642,59,0
S00141643,58,0
S00141644,69,0
S00141645,30,0
S00141646,45,0
S00141647,48,0
S00141648,56,0
S00141649,80,0
S00141650,42,0
S00141651,74,0
S00141652,64,0
S00141653,58,0
S00141654,76,0
S00141655,41,0
S00141656,58,0
S00141657,66,0
S00141658,51,0
S00141659,32,0
S00141660,33,0
S00141661,31,0
S00141662,57,0
S00141663,50,0
S00141664,42,0
S00141665,70,0
S00141666,51,0
S00141667,59,0
S00141668,68,0
S00141669,40,0
S00141670,57,0
S00141671,36,0
S00141672,47,0
S00141673,78,0
S00141674,48,0
S00141675,84,0
S00141676,69,0
S00141677,55,0
S00141678,65,0
S00141679,31,0
S00141680,71,0
S00141681,47,0
S00141682,48,0
S00141683,59,0
S00141684,51,0
S00141685,45,0
S00141686,45,0
S00141687,43,0
S00141688,60,0
S00141689,48,0
S00141690,36,0
S00141691,49,0
S00141692,51,0
S00141693,77,0
S00141694,57,0
S00141695,39,0
S00141696,46,0
S00141697,47,0
S00141698,49,0
S00141699,55,0
S00141700,67,0
S00141701,60,0
S00141702,37,0
S00141703,63,0
S00141704,28,0
S00141705,50,0
S00141706,49,0
S00141707,75,0
S00141708,56,0
S00141709,75,0
S00141710,90,0
S00141711,48,0
S00141712,41,0
S00141713,81,0
S00141714,77,0
S00141715,41,0
S00141716,49,0
S00141717,68,0
S00141718,61,0
S00141719,51,0
S00141720,70,0
S00141721,77,0
S00141722,60,0
S00141723,55,0
S00141724,59,0
S00141725,49,0
S00141726,49,0
S00141727,79,0
S00141728,62,0
S00141729,55,0
S00141730,59,0
S00141731,62,0
S00141732,32,0
S00141733,29,0
S00141734,66,0
S00141735,45,0
S00141736,59,0
S00141737,43,0
S00141738,50,0
S00141739,51,0
S00141740,63,0
S00141741,77,0
S00141742,58,0
S00141743,53,0
S00141744,79,0
S00141745,32,0
S00141746,44,0
S00141747,41,0
S00141748,59,0
S00141749,38,0
S00141750,67,0
S00141751,75,0
S00141752,65,0
S00141753,42,0
S00141754,55,0
S00141755,87,0
S00141756,70,0
S00141757,68,0
S00141758,42,0
S00141759,81,0
S00141760,49,0
S00141761,59,0
S00141762,75,0
S00141763,72,0
S00141764,55,0
S00141765,42,0
S00141766,48,0
S00141767,56,0
S00141768,68,0
S00141769,42,0
S00141770,34,0
S00141771,54,0
S00141772,49,0
S00141773,68,0
S00141774,48,0
S00141775,42,0
S00141776,40,0
S00141777,66,0
S00141778,42,0
S00141779,37,0
S00141780,44,0
S00141781,62,0
S00141782,55,0
S00141783,52,0
S00141784,46,0
S00141785,43,0
S00141786,73,0
S00141787,52,0
S00141788,65,0
S00141789,31,0
S00141790,40,0
S00141791,37,0
S00141792,65,0
S00141793,54,0
S00141794,40,0
S00141795,54,0
S00141796,43,0
S00141797,32,0
S00141798,42,0
S00141799,60,0
S00141800,48,0
S00141801,58,0
S00141802,69,0
S00141803,49,0
S00141804,82,0
S00141805,37,0
S00141806,46,0
S00141807,67,0
S00141808,47,0
S00141809,54,0
S00141810,56,0
S00141811,44,0
S00141812,84,0
S00141813,55,0
S00141814,45,0
S00141815,27,0
S00141816,74,0
S00141817,61,0
S00141818,74,0
S00141819,29,0
S00141820,41,0
S00141821,32,0
S00141822,51,0
S00141823,39,0
S00141824,46,0
S00141825,48,0
S00141826,67,0
S00141827,35,0
S00141828,50,0
S00141829,72,0
S00141830,46,0
S00141831,65,0
S00141832,72,0
S00141833,53,0
S00141834,54,0
S00141835,77,0
S00141836,34,0
S00141837,61,0
S00141838,35,0
S00141839,40,0
S00141840,58,0
S00141841,42,0
S00141842,47,0
S00141843,47,0
S00141844,43,0
S00141845,68,0
S00141846,71,0
S00141847,38,0
S00141848,41,0
S00141849,41,0
S00141850,45,0
S00141851,64,0
S00141852,29,0
S00141853,73,0
S00141854,33,0
S00141855,66,0
S00141856,73,0
S00141857,56,0
S00141858,46,0
S00141859,67,0
S00141860,54,0
S00141861,80,0
S00141862,44,0
S00141863,51,0
S00141864,51,0
S00141865,50,0
S00141866,61,0
S00141867,37,0
S00141868,37,0
S00141869,57,0
S00141870,44,0
S00141871,43,0
S00141872,53,0
S00141873,82,0
S00141874,57,0
S00141875,41,0
S00141876,72,0
S00141877,65,0
S00141878,42,0
S00141879,47,0
S00141880,54,0
S00141881,99,0
S00141882,78,0
S00141883,56,0
S00141884,65,0
S00141885,48,0
S00141886,76,0
S00141887,47,0
S00141888,61,0
S00141889,62,0
S00141890,42,0
S00141891,54,0
S00141892,41,0
S00141893,46,0
S00141894,60,0
S00141895,42,0
S00141896,86,0
S00141897,43,0
S00141898,39,0
S00141899,61,0
S00141900,37,0
S00141901,49,0
S00141902,68,0
S00141903,48,0
S00141904,52,0
S00141905,50,0
S00141906,53,0
S00141907,70,0
S00141908,40,0
S00141909,49,0
S00141910,31,0
S00141911,67,0
S00141912,42,0
S00141913,58,0
S00141914,81,0
S00141915,43,0
S00141916,49,0
S00141917,31,0
S00141918,54,0
S00141919,57,0
S00141920,43,0
S00141921,43,0
S00141922,79,0
S00141923,34,0
S00141924,38,0
S00141925,58,0
S00141926,84,0
S00141927,76,0
S00141928,77,0
S00141929,45,0
S00141930,43,0
S00141931,50,0
S00141932,72,0
S00141933,36,0
S00141934,45,0
S00141935,65,0
S00141936,69,0
S00141937,77,0
S00141938,42,0
S00141939,77,0
S00141940,71,0
S00141941,55,0
S00141942,32,0
S00141943,38,0
S00141944,38,0
S00141945,70,0
S00141946,47,0
S00141947,48,0
S00141948,73,0
S00141949,50,0
S00141950,38,0
S00141951,67,0
S00141952,70,0
S00141953,82,0
S00141954,40,0
S00141955,64,0
S00141956,48,0
S00141957,41,0
S00141958,78,0
S00141959,66,0
S00141960,51,0
S00141961,33,0
S00141962,59,0
S00141963,84,0
S00141964,62,0
S00141965,39,0
S00141966,74,0
S00141967,40,0
S00141968,71,0
S00141969,49,0
S00141970,79,0
S00141971,38,0
S00141972,53,0
S00141973,46,0
S00141974,50,0
S00141975,52,0
S00141976,64,0
S00141977,55,0
S00141978,39,0
S00141979,60,0
S00141980,56,0
S00141981,43,0
S00141982,31,0
S00141983,51,0
S00141984,42,0
S00141985,44,0
S00141986,76,0
S00141987,76,0
S00141988,45,0
S00141989,46,0
S00141990,44,0
S00141991,57,0
S00141992,78,0
S00141993,52,0
S00141994,61,0
S00141995,54,0
S00141996,88,0
S00141997,41,0
S00141998,78,0
S00141999,67,0
S00142000,28,0
S00142001,37,0
S00142002,58,0
S00142003,62,0
S00142004,59,0
S00142005,34,0
S00142006,51,0
S00142007,70,0
S00142008,60,0
S00142009,58,0
S00142010,72,0
S00142011,42,0
S00142012,54,0
S00142013,63,0
S00142014,64,0
S00142015,47,0
S00142016,63,0
S00142017,53,0
S00142018,42,0
S00142019,37,0
S00142020,50,0
S00142021,58,0
S00142022,38,0
S00142023,57,0
S00142024,39,0
S00142025,51,0
S00142026,66,0
S00142027,54,0
S00142028,57,0
S00142029,68,0
S00142030,68,0
S00142031,49,0
S00142032,61,0
S00142033,42,0
S00142034,41,0
S00142035,39,0
S00142036,37,0
S00142037,51,0
S00142038,63,0
S00142039,39,0
S00142040,43,0
S00142041,59,0
S00142042,41,0
S00142043,52,0
S00142044,66,0
S00142045,46,0
S00142046,56,0
S00142047,64,0
S00142048,26,0
S00142049,62,0
S00142050,51,0
S00142051,48,0
S00142052,67,0
S00142053,40,0
S00142054,54,0
S00142055,47,0
S00142056,35,0
S00142057,48,0
S00142058,36,0
S00142059,33,0
S00142060,69,0
S00142061,40,0
S00142062,75,0
S00142063,60,0
S00142064,66,0
S00142065,51,0
S00142066,47,0
S00142067,59,0
S00142068,59,0
S00142069,60,0
S00142070,74,0
S00142071,73,0
S00142072,66,0
S00142073,49,0
S00142074,52,0
S00142075,74,0
S00142076,48,0
S00142077,48,0
S00142078,62,0
S00142079,64,0
S00142080,51,0
S00142081,60,0
S00142082,59,0
S00142083,41,0
S00142084,70,0
S00142085,36,0
S00142086,53,0
S00142087,29,0
S00142088,53,0
S00142089,60,0
S00142090,45,0
S00142091,38,0
S00142092,43,0
S00142093,76,0
S00142094,71,0
S00142095,40,0
S00142096,63,0
S00142097,79,0
S00142098,75,0
S00142099,57,0
S00142100,37,0
S00142101,59,0
S00142102,47,0
S00142103,70,0
S00142104,72,0
S00142105,33,0
S00142106,52,0
S00142107,63,0
S00142108,53,0
S00142109,63,0
S00142110,27,0
S00142111,50,0
S00142112,45,0
S00142113,59,0
S00142114,45,0
S00142115,62,0
S00142116,34,0
S00142117,72,0
S00142118,52,0
S00142119,66,0
S00142120,37,0
S00142121,68,0
S00142122,71,0
S00142123,57,0
S00142124,62,0
S00142125,64,0
S00142126,52,0
S00142127,79,0
S00142128,68,0
S00142129,78,0
S00142130,50,0
S00142131,44,0
S00142132,40,0
S00142133,61,0
S00142134,52,0
S00142135,42,0
S00142136,49,0
S00142137,44,0
S00142138,74,0
S00142139,33,0
S00142140,67,0
S00142141,53,0
S00142142,53,0
S00142143,48,0
S00142144,27,0
S00142145,31,0
S00142146,36,0
S00142147,59,0
S00142148,74,0
S00142149,62,0
S00142150,52,0
S00142151,70,0
S00142152,47,0
S00142153,56,0
S00142154,39,0
S00142155,41,0
S00142156,57,0
S00142157,83,0
S00142158,58,0
S00142159,45,0
S00142160,46,0
S00142161,44,0
S00142162,57,0
S00142163,42,0
S00142164,57,0
S00142165,43,0
S00142166,48,0
S00142167,30,0
S00142168,73,0
S00142169,82,0
S00142170,58,0
S00142171,64,0
S00142172,34,0
S00142173,78,0
S00142174,48,0
S00142175,60,0
S00142176,51,0
S00142177,59,0
S00142178,54,0
S00142179,31,0
S00142180,52,0
S00142181,49,0
S00142182,65,0
S00142183,62,0
S00142184,58,0
S00142185,77,0
S00142186,86,0
S00142187,45,0
S00142188,51,0
S00142189,41,0
S00142190,61,0
S00142191,51,0
S00142192,59,0
S00142193,44,0
S00142194,48,0
S00142195,55,0
S00142196,42,0
S00142197,46,0
S00142198,87,0
S00142199,44,0
S00142200,52,0
S00142201,47,0
S00142202,48,0
S00142203,38,0
S00142204,54,0
S00142205,74,0
S00142206,36,0
S00142207,55,0
S00142208,46,0
S00142209,75,0
S00142210,44,0
S00142211,27,0
S00142212,57,0
S00142213,70,0
S00142214,59,0
S00142215,67,0
S00142216,61,0
S00142217,29,0
S00142218,39,0
S00142219,69,0
S00142220,41,0
S00142221,51,0
S00142222,57,0
S00142223,63,0
S00142224,46,0
S00142225,41,0
S00142226,62,0
S00142227,59,0
S00142228,71,0
S00142229,75,0
S00142230,36,0
S00142231,47,0
S00142232,73,0
S00142233,50,0
S00142234,50,0
S00142235,48,0
S00142236,62,0
S00142237,53,0
S00142238,35,0
S00142239,50,0
S00142240,41,0
S00142241,70,0
S00142242,47,0
S00142243,60,0
S00142244,38,0
S00142245,61,0
S00142246,61,0
S00142247,45,0
S00142248,40,0
S00142249,46,0
S00142250,47,0
S00142251,50,0
S00142252,52,0
S00142253,57,0
S00142254,68,0
S00142255,62,0
S00142256,54,0
S00142257,46,0
S00142258,42,0
S00142259,58,0
S00142260,34,0
S00142261,60,0
S00142262,56,0
S00142263,69,0
S00142264,54,0
S00142265,47,0
S00142266,28,0
S00142267,44,0
S00142268,67,0
S00142269,56,0
S00142270,52,0
S00142271,61,0
S00142272,51,0
S00142273,59,0
S00142274,78,0
S00142275,38,0
S00142276,45,0
S00142277,81,0
S00142278,55,0
S00142279,57,0
S00142280,45,0
S00142281,33,0
S00142282,58,0
S00142283,54,0
S00142284,45,0
S00142285,65,0
S00142286,56,0
S00142287,48,0
S00142288,56,0
S00142289,49,0
S00142290,76,0
S00142291,61,0
S00142292,73,0
S00142293,72,0
S00142294,49,0
S00142295,46,0
S00142296,60,0
S00142297,64,0
S00142298,55,0
S00142299,39,0
S00142300,51,0
S00142301,51,0
S00142302,63,0
S00142303,43,0
S00142304,53,0
S00142305,45,0
S00142306,46,0
S00142307,33,0
S00142308,74,0
S00142309,55,0
S00142310,35,0
S00142311,55,0
S00142312,60,0
S00142313,41,0
S00142314,70,0
S00142315,64,0
S00142316,47,0
S00142317,49,0
S00142318,79,0
S00142319,32,0
S00142320,44,0
S00142321,60,0
S00142322,58,0
S00142323,52,0
S00142324,42,0
S00142325,40,0
S00142326,72,0
S00142327,44,0
S00142328,66,0
S00142329,59,0
S00142330,68,0
S00142331,27,0
S00142332,60,0
S00142333,55,0
S00142334,56,0
S00142335,49,0
S00142336,33,0
S00142337,54,0
S00142338,40,0
S00142339,70,0
S00142340,56,0
S00142341,42,0
S00142342,61,0
S00142343,38,0
S00142344,75,0
S00142345,69,0
S00142346,73,0
S00142347,68,0
S00142348,70,0
S00142349,77,0
S00142350,54,0
S00142351,54,0
S00142352,48,0
S00142353,56,0
S00142354,51,0
S00142355,40,0
S00142356,35,0
S00142357,44,0
S00142358,64,0
S00142359,56,0
S00142360,93,0
S00142361,62,0
S00142362,51,0
S00142363,78,0
S00142364,65,0
S00142365,67,0
S00142366,49,0
S00142367,48,0
S00142368,28,0
S00142369,58,0
S00142370,46,0
S00142371,49,0
S00142372,55,0
S00142373,66,0
S00142374,45,0
S00142375,58,0
S00142376,64,0
S00142377,55,0
S00142378,45,0
S00142379,49,0
S00142380,60,0
S00142381,57,0
S00142382,62,0
S00142383,54,0
S00142384,53,0
S00142385,46,0
S00142386,41,0
S00142387,58,0
S00142388,73,0
S00142389,49,0
S00142390,52,0
S00142391,56,0
S00142392,72,0
S00142393,52,0
S00142394,41,0
S00142395,53,0
S00142396,32,0
S00142397,54,0
S00142398,76,0
S00142399,56,0
S00142400,47,0
S00142401,39,0
S00142402,52,0
S00142403,73,0
S00142404,72,0
S00142405,42,0
S00142406,43,0
S00142407,39,0
S00142408,56,0
S00142409,46,0
S00142410,47,0
S00142411,68,0
S00142412,36,0
S00142413,43,0
S00142414,51,0
S00142415,54,0
S00142416,60,0
S00142417,71,0
S00142418,46,0
S00142419,30,0
S00142420,61,0
S00142421,55,0
S00142422,57,0
S00142423,41,0
S00142424,52,0
S00142425,84,0
S00142426,69,0
S00142427,76,0
S00142428,62,0
S00142429,88,0
S00142430,65,0
S00142431,43,0
S00142432,75,0
S00142433,75,0
S00142434,29,0
S00142435,35,0
S00142436,38,0
S00142437,54,0
S00142438,39,0
S00142439,41,0
S00142440,70,0
S00142441,47,0
S00142442,61,0
S00142443,50,0
S00142444,65,0
S00142445,68,0
S00142446,44,0
S00142447,70,0
S00142448,42,0
S00142449,52,0
S00142450,40,0
S00142451,33,0
S00142452,78,0
S00142453,65,0
S00142454,50,0
S00142455,76,0
S00142456,43,0
S00142457,47,0
S00142458,46,0
S00142459,47,0
S00142460,27,0
S00142461,49,0
S00142462,57,0
S00142463,47,0
S00142464,80,0
S00142465,87,0
S00142466,47,0
S00142467,52,0
S00142468,48,0
S00142469,59,0
S00142470,54,0
S00142471,44,0
S00142472,74,0
S00142473,57,0
S00142474,40,0
S00142475,83,0
S00142476,53,0
S00142477,69,0
S00142478,54,0
S00142479,42,0
S00142480,48,0
S00142481,72,0
S00142482,72,0
S00142483,73,0
S00142484,42,0
S00142485,51,0
S00142486,51,0
S00142487,43,0
S00142488,80,0
S00142489,51,0
S00142490,45,0
S00142491,41,0
S00142492,73,0
S00142493,70,0
S00142494,33,0
S00142495,55,0
S00142496,50,0
S00142497,53,0
S00142498,77,0
S00142499,51,0
S00142500,43,0
S00142501,77,0
S00142502,37,0
S00142503,47,0
S00142504,40,0
S00142505,40,0
S00142506,49,0
S00142507,62,0
S00142508,51,0
S00142509,48,0
S00142510,61,0
S00142511,45,0
S00142512,46,0
S00142513,39,0
S00142514,57,0
S00142515,41,0
S00142516,47,0
S00142517,60,0
S00142518,44,0
S00142519,55,0
S00142520,48,0
S00142521,65,0
S00142522,39,0
S00142523,55,0
S00142524,57,0
S00142525,53,0
S00142526,53,0
S00142527,71,0
S00142528,51,0
S00142529,56,0
S00142530,34,0
S00142531,42,0
S00142532,59,0
S00142533,35,0
S00142534,57,0
S00142535,32,0
S00142536,60,0
S00142537,43,0
S00142538,54,0
S00142539,54,0
S00142540,52,0
S00142541,39,0
S00142542,50,0
S00142543,41,0
S00142544,76,0
S00142545,69,0
S00142546,53,0
S00142547,62,0
S00142548,57,0
S00142549,41,0
S00142550,40,0
S00142551,46,0
S00142552,59,0
S00142553,51,0
S00142554,38,0
S00142555,40,0
S00142556,74,0
S00142557,67,0
S00142558,50,0
S00142559,64,0
S00142560,41,0
S00142561,32,0
S00142562,80,0
S00142563,53,0
S00142564,73,0
S00142565,54,0
S00142566,57,0
S00142567,82,0
S00142568,40,0
S00142569,53,0
S00142570,40,0
S00142571,59,0
S00142572,69,0
S00142573,66,0
S00142574,59,0
S00142575,61,0
S00142576,58,0
S00142577,50,0
S00142578,40,0
S00142579,47,0
S00142580,41,0
S00142581,43,0
S00142582,74,0
S00142583,72,0
S00142584,54,0
S00142585,53,0
S00142586,60,0
S00142587,41,0
S00142588,81,0
S00142589,72,0
S00142590,64,0
S00142591,50,0
S00142592,81,0
S00142593,54,0
S00142594,59,0
S00142595,53,0
S00142596,58,0
S00142597,49,0
S00142598,56,0
S00142599,46,0
S00142600,62,0
S00142601,42,0
S00142602,69,0
S00142603,91,0
S00142604,74,0
S00142605,40,0
S00142606,69,0
S00142607,58,0
S00142608,51,0
S00142609,49,0
S00142610,59,0
S00142611,67,0
S00142612,70,0
S00142613,36,0
S00142614,55,0
S00142615,72,0
S00142616,78,0
S00142617,64,0
S00142618,47,0
S00142619,52,0
S00142620,62,0
S00142621,59,0
S00142622,73,0
S00142623,89,0
S00142624,75,0
S00142625,63,0
S00142626,41,0
S00142627,77,0
S00142628,44,0
S00142629,51,0
S00142630,53,0
S00142631,48,0
S00142632,37,0
S00142633,82,0
S00142634,50,0
S00142635,42,0
S00142636,55,0
S00142637,52,0
S00142638,41,0
S00142639,59,0
S00142640,56,0
S00142641,59,0
S00142642,57,0
S00142643,57,0
S00142644,47,0
S00142645,47,0
S00142646,44,0
S00142647,51,0
S00142648,80,0
S00142649,42,0
S00142650,62,0
S00142651,42,0
S00142652,71,0
S00142653,65,0
S00142654,58,0
S00142655,59,0
S00142656,46,0
S00142657,41,0
S00142658,34,0
S00142659,65,0
S00142660,63,0
S00142661,64,0
S00142662,50,0
S00142663,44,0
S00142664,47,0
S00142665,49,0
S00142666,35,0
S00142667,39,0
S00142668,44,0
S00142669,77,0
S00142670,45,0
S00142671,58,0
S00142672,50,0
S00142673,52,0
S00142674,48,0
S00142675,68,0
S00142676,50,0
S00142677,64,0
S00142678,44,0
S00142679,37,0
S00142680,49,0
S00142681,73,0
S00142682,39,0
S00142683,38,0
S00142684,58,0
S00142685,59,0
S00142686,42,0
S00142687,78,0
S00142688,43,0
S00142689,46,0
S00142690,70,0
S00142691,44,0
S00142692,57,0
S00142693,42,0
S00142694,51,0
S00142695,56,0
S00142696,43,0
S00142697,54,0
S00142698,70,0
S00142699,58,0
S00142700,73,0
S00142701,62,0
S00142702,60,0
S00142703,28,0
S00142704,57,0
S00142705,36,0
S00142706,69,0
S00142707,80,0
S00142708,40,0
S00142709,44,0
S00142710,38,0
S00142711,30,0
